Date/Time,BLOCK 2 ADMINISTRATION STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/02  14:00:00,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,172462758.35488346,0.0,367324512.6349592,0.0,369660002.42722225,0.0,371369210.5983883,0.0,372758369.61443377,0.0,373950382.774032,0.0,375002294.9707104,0.0,375949623.02920014,0.0,376844603.8845386,0.0,365324624.8634478,0.0,366299348.5190872,0.0 
 01/02  15:00:00,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,33617039.87291127,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,134305073.19016385,0.0,322014282.1942096,0.0,324357535.03496253,0.0,326084753.0786295,0.0,327491056.26525664,0.0,328698702.0241253,0.0,329767042.98431647,0.0,330730313.1828186,0.0,331635216.9823157,0.0,293397427.17286336,0.0,294641173.7307154,0.0 
 01/02  16:00:00,42606799.298754804,43451565.13957995,43978097.76317955,44501329.49768084,45020131.942871414,45533604.08469361,46046911.65520198,46560363.34675901,46663060.4121331,46663060.4121331,46663060.412126735,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,110005330.19215819,0.0,290696222.9885752,0.0,292711382.2338244,0.0,294127563.6463225,0.0,295223907.08530474,0.0,296123893.94309574,0.0,296886812.66821706,0.0,297546452.08988416,0.0,298389221.33140963,0.0,238862496.07491994,0.0,240364443.49274722,0.0 
 01/02  17:00:00,100890731.9397099,101235290.3657268,101473373.22165295,101710169.78547609,101945237.38182247,102178414.0341151,102411422.67999074,102644342.35249388,102690910.93735552,102690910.93735552,102690910.93735503,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,89690645.97854915,0.0,265094448.4825986,0.0,267043541.61038017,0.0,268446059.16824985,0.0,269562164.9637129,0.0,270498994.62371665,0.0,271311083.88025564,0.0,272029819.5854882,0.0,272844539.87081707,0.0,199928927.12783986,0.0,201595247.4138365,0.0 
 01/02  18:00:00,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,322158511.28277534,0.0,492261339.98572797,0.0,494352445.3273529,0.0,495908533.5275927,0.0,497180886.08099115,0.0,498274978.05700517,0.0,499245396.1660756,0.0,500123982.95104486,0.0,500968173.20426023,0.0,424606496.95846224,0.0,426370655.8120583,0.0 
 01/02  19:00:00,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,272848055.3902418,0.0,420690118.4353356,0.0,422581952.5911343,0.0,423994280.9460982,0.0,425157317.4337312,0.0,426160272.9786162,0.0,427052662.3496133,0.0,427862849.1414701,0.0,428634244.88427305,0.0,363822120.67101127,0.0,365395679.10580605,0.0 
 01/02  20:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,181908965.28903204,0.0,363416180.8243429,0.0,364190593.9537219,0.0,364868700.5815321,0.0,365384795.4030707,0.0,365792489.45547676,0.0,366115231.3300293,0.0,366404879.0718644,0.0,366634486.842776,0.0,409986394.4384986,0.0,409082301.7687195,0.0 
 01/03  08:00:00,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,58977262.934932046,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,8023115.772159262,0.0,185209976.24909997,0.0,187031160.80501366,0.0,188362298.61975622,0.0,189456870.92553365,0.0,190408070.67640314,0.0,191261632.03664386,0.0,192047200.37768778,0.0,192783711.83128154,0.0,233938732.7330995,0.0,234313682.11053088,0.0 
 01/03  09:00:00,111781805.98295984,111788016.47591487,111792206.81724244,111796347.71810582,111800433.16151664,111804453.97947267,111808469.93448935,111812486.42091367,111813289.74299937,111813289.74299937,111813289.74299939,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,383626874.5293394,0.0,604874886.5567192,0.0,606860824.2188305,0.0,608321442.601805,0.0,609525269.3008713,0.0,610573955.2262864,0.0,611517856.1049571,0.0,612386934.641286,0.0,613205979.3734461,0.0,661610912.6379546,0.0,662019782.7939904,0.0 
 01/03  10:00:00,110267488.70811245,110307898.74968404,110335164.19680268,110362107.94784549,110388690.85185415,110414853.25505336,110440984.01638737,110467118.23545074,110472345.24063602,110472345.24063602,110472345.24063602,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,334061716.606399,0.0,543576738.3735228,0.0,545420758.586283,0.0,546773720.9045618,0.0,547886338.9779987,0.0,548854050.330009,0.0,549723976.8582196,0.0,550523947.8913219,0.0,551288442.3299701,0.0,599408716.664081,0.0,599746155.5035719,0.0 
 01/03  11:00:00,107485687.61286469,107588922.23114732,107658576.65158671,107727409.24234465,107795319.98535427,107862156.48446658,107928912.14882228,107995676.64656082,108009029.95836349,108009029.95836349,108009029.95836349,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,276912723.42931986,0.0,468010678.7438746,0.0,469653358.3760357,0.0,470853916.3577613,0.0,471838322.09505355,0.0,472692727.0335318,0.0,473459232.8485855,0.0,474162773.44157356,0.0,474856940.916399,0.0,521749594.50798726,0.0,522000886.00908077,0.0 
 01/03  12:00:00,86494146.12886526,86674204.79536323,86796147.56348598,86916695.40137786,87035679.3138552,87152838.33082055,87269848.16685067,87386860.24038133,87410261.7716941,87410261.7716941,87410261.77169403,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,370633290.95123947,0.0,552422878.4937756,0.0,553844076.7857985,0.0,554876572.7390051,0.0,555722016.2670338,0.0,556455422.5847522,0.0,557112959.5924332,0.0,557716202.8987923,0.0,558344082.7695516,0.0,604580688.5285504,0.0,604739096.242829,0.0 
 01/03  13:00:00,82741737.8364411,83017624.7699247,83206400.73563218,83393192.43752903,83577764.09184715,83759726.80156974,83941420.5074675,84123059.31061035,84159378.61949834,84159378.61949834,84159378.6194979,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,341037048.67989045,0.0,516101007.46772337,0.0,517465147.78452337,0.0,518440581.8302323,0.0,519226766.8495473,0.0,519900659.70253897,0.0,520500330.6601483,0.0,521046431.46629626,0.0,521654301.35796946,0.0,566467637.1511736,0.0,566583205.378548,0.0 
 01/03  14:00:00,101313449.5365969,101565152.80831368,101736825.12123524,101906629.36342028,102074342.59750322,102239604.06730081,102404626.57969455,102569612.21897474,102602603.25277834,102602603.25277834,102602603.25277808,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,187452417.76520938,0.0,356798088.1823795,0.0,358169336.73365164,0.0,359145268.56160575,0.0,359931606.0558242,0.0,360605209.55932873,0.0,361203368.4195731,0.0,361747593.2723629,0.0,362350211.2871802,0.0,404933309.666198,0.0,405031238.9114929,0.0 
 01/03  15:00:00,106789965.13747776,106909292.06900156,106989885.30416745,107069534.14196725,107148123.82164949,107225478.7957997,107302738.41444573,107380005.58183154,107395459.16878,107395459.16878,107395459.16878,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,165083967.8752421,0.0,329862357.1615384,0.0,331192424.12309724,0.0,332153626.15950066,0.0,332943905.676773,0.0,333630166.19999564,0.0,334246875.3480076,0.0,334813873.27712893,0.0,335400503.30713207,0.0,374923039.40448695,0.0,375006673.6676812,0.0 
 01/03  16:00:00,111515228.04543523,111527458.9710208,111535711.41624966,111543866.49358153,111551912.35317811,111559830.93960427,111567739.94897276,111575650.00489375,111577232.06492066,111577232.06492066,111577232.06492066,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,151614016.0920682,0.0,312439934.55317426,0.0,313821029.8177874,0.0,314826681.8297776,0.0,315659348.0706363,0.0,316387931.66373056,0.0,317043613.44284296,0.0,317650255.93227184,0.0,318239230.94172055,0.0,354443695.6799782,0.0,354536430.3573128,0.0 
 01/03  17:00:00,111326652.50436756,111343429.8450622,111354828.84473926,111366100.37062111,111377228.90677032,111388191.14702359,111399139.14720099,111410086.53344354,111412275.82950935,111412275.82950935,111412275.82950935,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,144175268.8110081,0.0,301296937.0739236,0.0,302712084.0285088,0.0,303741416.9070538,0.0,304588180.8536418,0.0,305327552.48335254,0.0,305995025.04777163,0.0,306611979.2384634,0.0,307207428.5063127,0.0,341192198.2655309,0.0,341296104.4080601,0.0 
 01/03  18:00:00,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,112056799.5763709,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,66349420.80179856,368155136.8121731,0.0,523194283.8033612,0.0,524622204.9078189,0.0,525659790.7648648,0.0,526513648.04108834,0.0,527259558.239778,0.0,527934187.50712496,0.0,528558589.52275425,0.0,529154562.4254113,0.0,562319402.5574638,0.0,562412101.7248342,0.0 
 01/03  19:00:00,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,35386357.76095923,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,312958642.84287566,0.0,454265940.0222522,0.0,455588772.9127706,0.0,456552733.6335065,0.0,457347155.66317785,0.0,458042496.3602952,0.0,458672720.944433,0.0,459257164.38599455,0.0,459814206.6008996,0.0,490837743.4025545,0.0,490903032.8433962,0.0 
