Date/Time,BLOCK 3 RESIDENTIAL_2 STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/04  06:00:00,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,65120848.09619687,0.0,90105470.1607177,0.0,90217443.2685612,0.0,90312808.60804944,0.0,96680979.95586857,0.0,96631743.49794605,0.0 
 01/04  07:00:00,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,64543692.1649865,0.0,89525509.89166436,0.0,89692746.7406634,0.0,89831084.38464189,0.0,96390379.82478014,0.0,96384854.78518131,0.0 
 01/04  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  19:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,114971899.81572512,0.0,167581315.8325452,0.0,167880281.220448,0.0,168129766.43330953,0.0,180063463.7848631,0.0,180137123.2391352,0.0 
 01/04  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,65295167.372168526,0.0,99741521.26585072,0.0,99971460.45793097,0.0,100161194.3443132,0.0,107898925.72694805,0.0,107977224.47267364,0.0 
 01/04  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,71688996.37414946,0.0,102635117.5343094,0.0,102886945.73648238,0.0,103089174.17291044,0.0,110446289.50773747,0.0,110534505.94631216,0.0 
 01/04  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,68049963.7933627,0.0,96719570.03545117,0.0,96986158.91709298,0.0,97198548.39596556,0.0,104378652.6629944,0.0,104467941.17649764,0.0 
 01/05  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,65200584.51149141,0.0,92290536.7271225,0.0,92602275.75190073,0.0,92842215.60107373,0.0,99887338.00648326,0.0,99986987.36830756,0.0 
 01/05  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,62713929.423855096,0.0,88563638.8289654,0.0,88894252.96992576,0.0,89145445.2477966,0.0,96010978.53047925,0.0,96105831.04808323,0.0 
 01/05  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,60717923.95752708,0.0,85565510.89790946,0.0,85920729.58543357,0.0,86183447.92296319,0.0,92772087.05593826,0.0,92863650.29333855,0.0 
 01/05  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,64122860.52922387,0.0,88288570.26757444,0.0,88692717.78133923,0.0,88993194.76023771,0.0,95254718.59370477,0.0,95363531.18330398,0.0 
 01/05  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,69514444.43322217,0.0,93242628.1897586,0.0,93726404.94229995,0.0,94082929.5525297,0.0,99997546.51270385,0.0,100135278.63016503,0.0 
 01/05  06:00:00,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,67392290.44436973,0.0,90806790.2498853,0.0,91382848.79632673,0.0,91803323.13766597,0.0,97402575.96798028,0.0,97576847.9995328,0.0 
 01/05  07:00:00,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,67856741.38530947,0.0,91368573.55395663,0.0,92009120.11110827,0.0,92476009.99444142,0.0,97878306.06338459,0.0,98077762.39773521,0.0 
 01/05  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  19:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,95534655.9555354,0.0,147414861.46866852,0.0,149873221.58486193,0.0,151540255.20985827,0.0,146419012.39453924,0.0,147784163.8306055,0.0 
 01/05  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,63022669.37744334,0.0,103187908.67592828,0.0,104892874.04254565,0.0,106106787.2628017,0.0,103325688.99561924,0.0,104251256.84995198,0.0 
 01/05  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,75360399.76096305,0.0,112339235.24510998,0.0,113803338.46915159,0.0,114847254.7764354,0.0,113849872.56314427,0.0,114613684.68943797,0.0 
 01/05  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,78030353.8227559,0.0,113014013.16461816,0.0,114292643.46673164,0.0,115205648.06563151,0.0,115694615.67545757,0.0,116333065.75686754,0.0 
 01/06  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,82765876.15418126,0.0,116257638.93957466,0.0,117263208.56986521,0.0,117976682.75250289,0.0,119641253.09047312,0.0,120112264.05931988,0.0 
 01/06  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,86464784.82467048,0.0,119030330.76570311,0.0,119871459.90399346,0.0,120465035.68629168,0.0,123219912.32844706,0.0,123584360.34147054,0.0 
 01/06  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,88798908.03511582,0.0,120785517.4356503,0.0,121524737.0842023,0.0,122047103.75274438,0.0,125839766.0424798,0.0,126144112.06072646,0.0 
 01/06  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,89363911.78288239,0.0,120997751.57243611,0.0,121644657.80476555,0.0,122103111.88483697,0.0,126840936.54304963,0.0,127100315.51838177,0.0 
 01/06  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,91710146.20772907,0.0,123356701.77542599,0.0,124008485.30101383,0.0,124478445.418726,0.0,130054254.9708283,0.0,130329181.433665,0.0 
 01/06  06:00:00,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,87752328.44686575,0.0,119215942.91494422,0.0,119769567.69650927,0.0,120170082.84839243,0.0,126329097.13345815,0.0,126562004.9504911,0.0 
 01/06  07:00:00,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,84681060.7173496,0.0,116127382.12425977,0.0,116570007.36973572,0.0,116889462.42311338,0.0,123532188.8818857,0.0,123709885.19711605,0.0 
 01/06  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  19:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,96220128.41306183,0.0,159081666.5641388,0.0,161684849.28058872,0.0,163579339.85319728,0.0,151536156.4865417,0.0,152847784.8416369,0.0 
 01/06  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,67840981.22029234,0.0,111450489.73889178,0.0,113002294.77823812,0.0,114142177.45499435,0.0,108383199.52912265,0.0,109284798.75979649,0.0 
 01/06  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,76826036.52599356,0.0,116783166.02309969,0.0,118149623.61381684,0.0,119151924.8664136,0.0,115572349.67891634,0.0,116336349.0224619,0.0 
 01/06  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,79103045.84336099,0.0,116801908.51106088,0.0,118093937.22059003,0.0,119035982.05925962,0.0,117242708.10090278,0.0,117925734.81671152,0.0 
 01/07  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,81229725.68188153,0.0,117437401.70380722,0.0,118737474.78622207,0.0,119676825.27949107,0.0,119415377.1744269,0.0,120058198.98021159,0.0 
 01/07  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,83921617.49870294,0.0,119021733.91153967,0.0,120296836.58011019,0.0,121213284.49956678,0.0,122199305.45729809,0.0,122797390.26947257,0.0 
 01/07  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,85768778.376504,0.0,119966917.851237,0.0,121158915.81138015,0.0,122017070.26969382,0.0,123883192.89266679,0.0,124416696.83302389,0.0 
 01/07  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,87638979.1887143,0.0,121196665.81365073,0.0,122312297.08179535,0.0,123115972.21662468,0.0,125612051.22478154,0.0,126090785.23425768,0.0 
 01/07  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,89253224.73536077,0.0,122332717.58385596,0.0,123355275.09351668,0.0,124093940.45152932,0.0,127061006.73265241,0.0,127483046.4317266,0.0 
